movie;writer;director
tt0097527;nm0092018;nm0090013
tt0097527;nm0092018;nm0410494
tt0097530;nm0783559;nm0390822
tt0097534;nm2427173;nm0839237
tt0097534;nm0746513;nm0839237
tt0097534;nm0104707;nm0839237
tt0097539;nm0156451;nm0950759
tt0097539;nm2060068;nm0950759
tt0097539;nm0948137;nm0950759
tt0097570;nm0556612;nm0422484
tt0097570;nm0682757;nm0422484
tt0097570;nm0162112;nm0422484
tt0097573;nm0557789;nm0557789
tt0097573;nm0675072;nm0557789
tt0097613;nm0788234;nm0640466
tt0097630;nm0723200;nm0501544
tt0097630;nm0723200;nm0089502
tt0097630;nm0205319;nm0501544
tt0097630;nm0205319;nm0089502
tt0097630;nm0089502;nm0501544
tt0097630;nm0089502;nm0089502
tt0097630;nm0501544;nm0501544
tt0097630;nm0501544;nm0089502
tt0097636;nm0127119;nm0252484
tt0097636;nm0252473;nm0252484
tt0097636;nm0252484;nm0252484
tt0097722;nm0771512;nm0000814
tt0097727;nm0304839;nm0304839
tt0097727;nm0777053;nm0304839
tt0097733;nm0090151;nm0001149
tt0097733;nm0000948;nm0001149
tt0097733;nm0614775;nm0001149
tt0097757;nm0615780;nm0166256
tt0097757;nm0615780;nm0615780
tt0097757;nm0166256;nm0166256
tt0097757;nm0166256;nm0615780
tt0097757;nm0026153;nm0166256
tt0097757;nm0026153;nm0615780
tt0097757;nm0039141;nm0166256
tt0097757;nm0039141;nm0615780
tt0097757;nm0334057;nm0166256
tt0097757;nm0334057;nm0615780
tt0097757;nm3071117;nm0166256
tt0097757;nm3071117;nm0615780
tt0097757;nm0399252;nm0166256
tt0097757;nm0399252;nm0615780
tt0097778;nm0002132;nm0002132
tt0097814;nm0434395;nm0594503
tt0097814;nm0594503;nm0594503
tt0097815;nm0911486;nm0911486
tt0097841;nm0176197;nm0759368
tt0097841;nm0563473;nm0759368
tt0097841;nm0599291;nm0759368
tt0097851;nm0059775;nm0329715
tt0097851;nm0329715;nm0329715
tt0097870;nm0342099;nm0728276
tt0097870;nm0750048;nm0728276
tt0097870;nm0677758;nm0728276
tt0097884;nm0001501;nm0001501
tt0097884;nm0140643;nm0001501
tt0097911;nm0706618;nm0245829
tt0097937;nm0174934;nm0006487
tt0097937;nm0006487;nm0006487
tt0097937;nm0113272;nm0006487
tt0097940;nm0000464;nm0000464
tt0097942;nm0534461;nm0229083
tt0097942;nm0040872;nm0229083
tt0097958;nm0000455;nm0154819
tt0098022;nm0297391;nm0699933
tt0098022;nm0097548;nm0699933
tt0098022;nm0699933;nm0699933
tt0098040;nm0251760;nm0883338
tt0098040;nm0251760;nm0905102
tt0098040;nm0314636;nm0883338
tt0098040;nm0314636;nm0905102
tt0098040;nm0461388;nm0883338
tt0098040;nm0461388;nm0905102
tt0098040;nm0905102;nm0883338
tt0098040;nm0905102;nm0905102
tt0098052;nm0001428;nm0001428
tt0098055;nm0604335;nm0604335
tt0098073;nm0422710;nm0671957
tt0098073;nm0854418;nm0671957
tt0098136;nm0646987;nm0801157
tt0098136;nm0646987;nm0646987
tt0098156;nm0086144;nm0086144
tt0098156;nm0506992;nm0086144
tt0098184;nm0004675;nm0527350
tt0098189;nm0711432;nm0959746
tt0098189;nm0000636;nm0959746
tt0098189;nm0959746;nm0959746
tt0098205;nm0533745;nm0142587
tt0098205;nm0003978;nm0142587
tt0098205;nm0800985;nm0142587
tt0098251;nm0087658;nm0255546
tt0098251;nm0044156;nm0255546
tt0098251;nm0002797;nm0255546
tt0098251;nm0297157;nm0255546
tt0098257;nm0796477;nm0796477
tt0098258;nm0001081;nm0001081
tt0098319;nm0751516;nm0318150
tt0098320;nm0000127;nm0000127
tt0098321;nm0238489;nm0559769
tt0098321;nm0289576;nm0559769
tt0098327;nm0359734;nm0359734
tt0098327;nm0853991;nm0359734
tt0098347;nm0417921;nm0412465
tt0098350;nm0443249;nm0513974
tt0098350;nm0061756;nm0513974
tt0098356;nm0910361;nm0001355
tt0098360;nm0637585;nm0001429
tt0098360;nm0001429;nm0001429
tt0098375;nm0001361;nm0001361
tt0098375;nm0325219;nm0001361
tt0098465;\N;nm0959020
tt0098502;nm0442207;nm0442207
tt0098502;nm0442207;nm0381230
tt0098502;nm0855988;nm0442207
tt0098502;nm0855988;nm0381230
tt0098502;nm0507921;nm0442207
tt0098502;nm0507921;nm0381230
tt0098502;nm0938489;nm0442207
tt0098502;nm0938489;nm0381230
tt0098502;nm0729708;nm0442207
tt0098502;nm0729708;nm0381230
tt0098502;nm0728766;nm0442207
tt0098502;nm0728766;nm0381230
tt0098519;nm0652398;nm0437596
tt0098519;nm0635873;nm0437596
tt0098519;nm0643315;nm0437596
tt0098554;nm0000455;nm0000455
tt0098645;nm0176256;nm0280901
tt0098645;nm0941810;nm0280901
tt0098649;nm0169540;nm0169540
tt0098999;nm2832163;nm0002172
tt0098999;nm0434318;nm0002172
tt0098999;nm0765454;nm0002172
tt0099043;nm0711745;nm0711745
tt0099043;nm0796503;nm0711745
tt0099073;nm0001469;nm0001469
tt0099108;nm0376963;nm0376963
tt0099142;nm0638324;nm0638324
tt0099142;nm0354780;nm0638324
tt0099143;nm0388198;nm0388198
tt0099172;nm0705892;nm0815638
tt0099172;nm0815638;nm0815638
tt0099204;nm0295271;nm0002044
tt0099266;nm0656528;nm0002216
tt0099266;nm0867374;nm0002216
tt0099266;nm0002216;nm0002216
tt0099273;nm0726914;nm0001425
tt0099273;nm0726914;nm0672070
tt0099273;nm0726914;nm0563773
tt0099273;nm0726914;nm0002159
tt0099273;nm0726914;nm0850601
tt0099273;nm0726914;nm0346360
tt0099273;nm0726914;nm0717024
tt0099273;nm0726914;nm0460007
tt0099273;nm0726914;nm0887376
tt0099273;nm0726914;nm0784019
tt0099273;nm0726914;nm9083905
tt0099273;nm0726914;nm0726914
tt0099273;nm0726914;nm0023017
tt0099273;nm0887376;nm0001425
tt0099273;nm0887376;nm0672070
tt0099273;nm0887376;nm0563773
tt0099273;nm0887376;nm0002159
tt0099273;nm0887376;nm0850601
tt0099273;nm0887376;nm0346360
tt0099273;nm0887376;nm0717024
tt0099273;nm0887376;nm0460007
tt0099273;nm0887376;nm0887376
tt0099273;nm0887376;nm0784019
tt0099273;nm0887376;nm9083905
tt0099273;nm0887376;nm0726914
tt0099273;nm0887376;nm0023017
tt0099273;nm9282965;nm0001425
tt0099273;nm9282965;nm0672070
tt0099273;nm9282965;nm0563773
tt0099273;nm9282965;nm0002159
tt0099273;nm9282965;nm0850601
tt0099273;nm9282965;nm0346360
tt0099273;nm9282965;nm0717024
tt0099273;nm9282965;nm0460007
tt0099273;nm9282965;nm0887376
tt0099273;nm9282965;nm0784019
tt0099273;nm9282965;nm9083905
tt0099273;nm9282965;nm0726914
tt0099273;nm9282965;nm0023017
tt0099364;nm0370928;nm0916859
tt0099364;nm0370937;nm0916859
tt0099384;nm0059332;nm0278780
tt0099384;nm0660865;nm0278780
tt0099385;nm0275286;nm0764776
tt0099395;nm0093875;nm0093875
tt0099399;nm0116145;nm0635760
tt0099399;nm0324875;nm0635760
tt0099399;nm0721825;nm0635760
tt0099441;nm0084646;nm0935203
tt0099441;nm0935203;nm0935203
tt0099450;nm1250434;nm0610261
tt0099487;nm0000318;nm0000318
tt0099487;nm0003031;nm0000318
tt0099492;nm0576529;nm0576529
tt0099512;nm0169277;nm0156047
tt0099520;nm0007186;nm0718554
tt0099587;nm0177805;nm0587518
tt0099587;nm0226889;nm0587518
tt0099587;nm0787072;nm0587518
tt0099654;nm0534681;nm0001627
tt0099654;nm0934093;nm0001627
tt0099654;nm0004675;nm0001627
tt0099669;nm0637736;nm0002216
tt0099669;nm0656528;nm0002216
tt0099669;nm0002216;nm0002216
tt0099669;nm0867374;nm0002216
tt0099691;nm0002239;nm0002239
tt0099697;nm0000175;nm0802326
tt0099697;nm0261176;nm0802326
tt0099701;nm0685034;nm0685034
tt0099701;nm1714578;nm0685034
tt0099701;nm0170998;nm0685034
tt0099701;nm0933214;nm0685034
tt0099720;nm0796477;nm0796477
tt0099739;nm0571072;nm0540330
tt0099750;nm0663489;nm0663489
tt0099776;nm0002140;nm0002140
tt0099776;nm0673251;nm0002140
tt0099785;nm0000455;nm0001060
tt0099810;nm0002007;nm0001532
tt0099810;nm0272511;nm0001532
tt0099810;nm0829329;nm0001532
tt0099810;nm0787072;nm0001532
tt0099832;nm9585739;nm0516800
tt0099832;nm0152443;nm0516800
tt0099871;nm0748022;nm0001490
tt0099949;nm0002140;nm0906667
tt0099991;nm0192342;nm0533334
tt0099991;nm0942870;nm0533334
tt0099991;nm0000786;nm0533334
tt0100046;nm0179896;nm0669004
tt0100049;nm0524108;nm0720000
tt0100050;nm0002132;nm0002132
tt0100050;nm0411477;nm0002132
tt0100079;nm0017004;nm0017004
tt0100095;nm0013838;nm0054744
tt0100095;nm0054744;nm0054744
tt0100107;nm0169540;nm0527350
tt0100112;nm0460104;nm0496312
tt0100112;nm0496312;nm0496312
tt0100129;nm0499724;nm0499724
tt0100129;nm0799871;nm0499724
tt0100151;nm0003464;nm0003464
tt0100151;nm0125698;nm0003464
tt0100151;nm0135586;nm0003464
tt0100156;nm0143164;nm0765154
tt0100156;nm0143165;nm0765154
tt0100156;nm0954693;nm0765154
tt0100156;nm0765154;nm0765154
tt0100157;nm0000175;nm0001661
tt0100157;nm0001279;nm0001661
tt0100196;nm0365938;nm0706182
tt0100196;nm0706182;nm0706182
tt0100211;nm0000390;nm0002020
tt0100232;nm0679326;nm0853546
tt0100232;nm0325778;nm0853546
tt0100261;nm0557789;nm0557789
tt0100261;nm0254945;nm0557789
tt0100332;\N;nm0515255
tt0100339;nm0411872;nm0651900
tt0100339;nm0951301;nm0651900
tt0100405;nm0493369;nm0005190
tt0100436;nm0610496;nm0610496
tt0100470;nm0002699;nm0002699
tt0100470;nm0959890;nm0002699
tt0100475;nm0517514;nm0517514
tt0100486;nm0220641;nm0775447
tt0100486;nm0443582;nm0775447
tt0100502;nm0627159;nm0449984
tt0100502;nm0591160;nm0449984
tt0100502;nm0588340;nm0449984
tt0100502;nm0338396;nm0449984
tt0100514;nm0945026;nm0000142
tt0100514;nm0818547;nm0000142
tt0100608;nm0606568;nm0000647
tt0100608;nm0606568;nm0331998
tt0100608;nm0396697;nm0000647
tt0100608;nm0396697;nm0331998
tt0100608;nm0790474;nm0000647
tt0100608;nm0790474;nm0331998
tt0100611;nm0325630;nm0005348
tt0100649;nm0442938;nm0764781
tt0100649;nm0442938;nm0548769
tt0100649;nm0442938;nm0000647
tt0100649;nm0304461;nm0764781
tt0100649;nm0304461;nm0548769
tt0100649;nm0304461;nm0000647
tt0100649;nm0093328;nm0764781
tt0100649;nm0093328;nm0548769
tt0100649;nm0093328;nm0000647
tt0100681;nm0211160;nm0868153
tt0100681;nm0346096;nm0868153
tt0100681;nm0868153;nm0868153
tt0100747;nm0703228;nm0154055
tt0100747;nm0154055;nm0154055
tt0100814;nm0934093;nm0881038
tt0100814;nm0534681;nm0881038
tt0100814;nm0881038;nm0881038
tt0100904;nm0104335;nm0636650
tt0100904;nm0274905;nm0636650
tt0100904;nm0465588;nm0636650
tt0100911;nm0394212;nm0000720
tt0100975;nm0193394;nm0111332
tt0100975;nm0514270;nm0111332
tt0100975;nm0809732;nm0111332
tt0100975;nm0468194;nm0111332
tt0100991;nm2208212;nm0875354
tt0100991;nm1119891;nm0875354
tt0100991;nm0875354;nm0875354
tt0101256;nm0030129;nm0691061
tt0101256;nm2200753;nm0691061
tt0101256;nm0001338;nm0691061
tt0101256;nm0867670;nm0691061
tt0101258;nm0311508;nm0939182
tt0101258;nm0939182;nm0939182
tt0101264;nm0006860;nm0006860
tt0101268;nm0876619;nm0876619
tt0101309;nm0020397;nm0381489
tt0101327;nm0833298;nm0523000
tt0101414;nm0941314;nm0873779
tt0101414;nm0941314;nm0936374
tt0101414;nm0152312;nm0873779
tt0101414;nm0152312;nm0936374
tt0101414;nm0761498;nm0873779
tt0101414;nm0761498;nm0936374
tt0101414;nm0560329;nm0873779
tt0101414;nm0560329;nm0936374
tt0101414;nm0363125;nm0873779
tt0101414;nm0363125;nm0936374
tt0101414;nm0683724;nm0873779
tt0101414;nm0683724;nm0936374
tt0101414;nm0940849;nm0873779
tt0101414;nm0940849;nm0936374
tt0101414;nm0710020;nm0873779
tt0101414;nm0710020;nm0936374
tt0101414;nm0254085;nm0873779
tt0101414;nm0254085;nm0936374
tt0101414;nm0038432;nm0873779
tt0101414;nm0038432;nm0936374
tt0101414;nm0501729;nm0873779
tt0101414;nm0501729;nm0936374
tt0101414;nm0207305;nm0873779
tt0101414;nm0207305;nm0936374
tt0101414;nm3343855;nm0873779
tt0101414;nm3343855;nm0936374
tt0101428;nm0094726;nm0729626
tt0101428;nm10535179;nm0729626
tt0101428;nm0729626;nm0729626
tt0101428;nm0051304;nm0729626
tt0101453;nm0230039;nm0000914
tt0101453;nm0001779;nm0000914
tt0101455;nm0833164;nm0730422
tt0101492;nm0092267;nm0714599
tt0101492;nm0092268;nm0714599
tt0101492;nm0380977;nm0714599
tt0101492;nm0852675;nm0714599
tt0101492;nm0714599;nm0714599
tt0101492;nm0811138;nm0714599
tt0101507;nm0005436;nm0005436
tt0101523;nm0514856;nm0400958
tt0101523;nm0777350;nm0400958
tt0101526;nm0296144;nm0296144
tt0101526;nm0350270;nm0296144
tt0101597;nm0080233;nm0080233
tt0101605;nm0236486;nm0000570
tt0101605;nm0166074;nm0000570
tt0101605;nm0478588;nm0000570
tt0101615;nm0826627;nm0446109
tt0101627;nm0158006;nm0677253
tt0101627;nm0158008;nm0677253
tt0101627;nm0158014;nm0677253
tt0101627;nm0367703;nm0677253
tt0101627;nm0649209;nm0677253
tt0101627;nm0775017;nm0677253
tt0101649;nm0711745;nm0711745
tt0101649;nm1391608;nm0711745
tt0101660;nm0726472;nm0726472
tt0101675;nm0194274;nm0303030
tt0101698;nm0000983;nm0000983
tt0101701;nm0169549;nm0542539
tt0101701;nm0293391;nm0542539
tt0101725;nm0696302;nm0518775
tt0101732;nm0244335;nm0004564
tt0101732;nm0403960;nm0004564
tt0101732;nm0762779;nm0004564
tt0101761;nm0415745;nm0000231
tt0101761;nm0000231;nm0000231
tt0101775;nm1228100;nm0429517
tt0101775;nm0204313;nm0429517
tt0101775;nm0277759;nm0429517
tt0101864;nm0938944;nm0150807
tt0101917;nm0000127;nm0003080
tt0101917;nm0003080;nm0003080
tt0101917;nm0006894;nm0003080
tt0101921;nm0280840;nm0000816
tt0101921;nm0811807;nm0000816
tt0101985;nm0393297;nm0945981
tt0101985;nm0591312;nm0945981
tt0101985;nm0795908;nm0945981
tt0101985;nm0945981;nm0945981
tt0101988;nm0700833;nm0313608
tt0101988;nm0700833;nm0911036
tt0101988;nm0157695;nm0313608
tt0101988;nm0157695;nm0911036
tt0102011;nm0389830;nm0477129
tt0102011;nm0389830;nm0798749
tt0102015;nm0046943;nm0178880
tt0102015;nm0046943;nm0382584
tt0102015;nm0046943;nm0046943
tt0102015;nm0382584;nm0178880
tt0102015;nm0382584;nm0382584
tt0102015;nm0382584;nm0046943
tt0102095;nm0215269;nm0213100
tt0102095;nm0823015;nm0213100
tt0102138;nm0308426;nm0000231
tt0102138;nm0550285;nm0000231
tt0102138;nm0000231;nm0000231
tt0102138;nm0804466;nm0000231
tt0102164;nm0000905;nm0000905
tt0102164;nm0148437;nm0000905
tt0102258;nm0409790;nm0007181
tt0102258;nm0713592;nm0007181
tt0102269;nm0084646;nm0548375
tt0102340;nm0610496;nm0001962
tt0102340;nm0291012;nm0001962
tt0102343;nm0490958;nm0490958
tt0102351;nm0606328;nm0001352
tt0102351;nm0331453;nm0001352
tt0102351;nm0384484;nm0001352
tt0102351;nm0767124;nm0001352
tt0102388;nm0935053;nm0612322
tt0102395;nm0749493;nm0706296
tt0102395;nm0331998;nm0706296
tt0102395;nm0410539;nm0706296
tt0102395;nm0505867;nm0706296
tt0102395;nm0411441;nm0706296
tt0102421;nm0894577;nm0894577
tt0102443;nm0923607;nm0330360
tt0102443;nm0330360;nm0330360
tt0102469;nm0717768;nm0748928
tt0102469;nm0450095;nm0748928
tt0102569;nm0684879;nm0684879
tt0102583;nm0002140;nm0002140
tt0102583;nm0487697;nm0002140
tt0102583;nm0213535;nm0002140
tt0102587;nm0645470;nm0847223
tt0102587;nm7818935;nm0847223
tt0102587;nm0293168;nm0847223
tt0102587;nm0847223;nm0847223
tt0102593;nm0332392;nm0332392
tt0102701;nm1195250;nm1823221
tt0102701;nm1195250;nm0007113
tt0102701;nm0007113;nm1823221
tt0102701;nm0007113;nm0007113
tt0102701;nm0784044;nm1823221
tt0102701;nm0784044;nm0007113
tt0102721;nm0602104;nm0602104
tt0102741;nm0819045;nm0711114
tt0102741;nm0767755;nm0711114
tt0102782;nm0821070;nm0334353
tt0102782;nm0828562;nm0334353
tt0102800;nm0002340;nm0002340
tt0102800;nm0354807;nm0002340
tt0102815;nm0878957;nm0154827
tt0102816;nm0156994;nm0477102
tt0102816;nm0158402;nm0477102
tt0102848;nm0000343;nm0240995
tt0102848;nm0625160;nm0240995
tt0102849;nm0800363;nm0005196
tt0102849;nm0005196;nm0005196
tt0102910;nm0189108;nm0293125
tt0102910;nm0293125;nm0293125
tt0102910;nm0853715;nm0293125
tt0102913;nm0311020;nm0394944
tt0102926;nm0365383;nm0001129
tt0102926;nm0848217;nm0001129
tt0102943;nm0000500;nm0000500
tt0102996;nm0317136;nm0393661
tt0102996;nm0317136;nm0404544
tt0102996;nm0313555;nm0393661
tt0102996;nm0313555;nm0404544
tt0103010;nm0001325;nm0001325
tt0103016;nm0001175;nm0001175
tt0103030;nm0000264;nm0000264
tt0103077;nm0437490;nm0437490
tt0103111;nm0569100;nm0691061
tt0103111;nm0736930;nm0691061
tt0103116;nm0056514;nm0023929
tt0103116;nm0023929;nm0023929
tt0103116;nm0082677;nm0023929
tt0103116;nm0210290;nm0023929
tt0103130;nm0001325;nm0001325
tt0103157;nm0104335;nm0281869
tt0103157;nm0274905;nm0281869
tt0103184;nm0661386;nm0437596
tt0103184;nm0852324;nm0437596
tt0103184;nm0169173;nm0437596
tt0103184;nm0857904;nm0437596
tt0103186;nm0311132;nm0575523
tt0103186;nm0575523;nm0575523
tt0103295;nm0149222;nm0155642
tt0103295;nm0149222;nm0867262
tt0103295;nm0150909;nm0155642
tt0103295;nm0150909;nm0867262
tt0103295;nm0849283;nm0155642
tt0103295;nm0849283;nm0867262
tt0103295;nm0007139;nm0155642
tt0103295;nm0007139;nm0867262
tt0103303;nm0582949;nm0001239
tt0103303;nm0024388;nm0001239
tt0103596;nm0453572;nm0005509
tt0103596;nm0256025;nm0005509
tt0103671;nm0616152;nm0001579
tt0103671;nm0620290;nm0001579
tt0103767;nm0294825;nm0294825
tt0103767;nm0536056;nm0294825
tt0103767;nm0629382;nm0294825
tt0103767;nm0629368;nm0294825
tt0103767;nm6897793;nm0294825
tt0103773;nm0376963;nm0376963
tt0103773;nm0552979;nm0376963
tt0103786;nm0000455;nm0505152
tt0103786;nm0427468;nm0505152
tt0103791;nm0044156;nm0874096
tt0103791;nm0305869;nm0874096
tt0103791;nm0874096;nm0874096
tt0103848;nm0020142;nm0611683
tt0103848;nm0404396;nm0611683
tt0103872;nm0698493;nm0240797
tt0103872;nm0442151;nm0240797
tt0103872;nm0753452;nm0240797
tt0103872;nm0570130;nm0240797
tt0103874;nm0831290;nm0000338
tt0103874;nm0366337;nm0000338
tt0103888;\N;nm0802501
tt0103888;\N;nm0075666
tt0103927;nm0031553;nm0858873
tt0103927;nm0293350;nm0858873
tt0103939;nm0732527;nm0000277
tt0103939;nm0000122;nm0000277
tt0103939;nm0370114;nm0000277
tt0103939;nm0101956;nm0000277
tt0103939;nm0285302;nm0000277
tt0103939;nm0001279;nm0000277
tt0103956;nm0238841;nm0070474
tt0103994;nm0261294;nm0000778
tt0104014;nm0000972;nm0000972
tt0104014;nm0182153;nm0000972
tt0104014;nm0750871;nm0000972
tt0104014;nm0953301;nm0000972
tt0104027;nm0813997;nm0579580
tt0104028;nm0048037;nm0048037
tt0104028;nm0054720;nm0048037
tt0104036;nm0001403;nm0001403
tt0104046;nm0042684;nm0174659
tt0104046;nm0095468;nm0174659
tt0104046;nm0156686;nm0174659
tt0104046;nm0174659;nm0174659
tt0104046;nm0917917;nm0174659
tt0104082;nm0412220;nm0074719
tt0104082;nm0347188;nm0074719
tt0104114;nm0438320;nm0528718
tt0104114;nm0721800;nm0528718
tt0104135;nm0449596;nm0660893
tt0104135;nm0934483;nm0660893
tt0104135;nm0651762;nm0660893
tt0104187;nm0004043;nm0562645
tt0104187;nm0770974;nm0562645
tt0104279;nm0530975;nm0530975
tt0104299;nm0790533;nm0614276
tt0104299;nm0696267;nm0614276
tt0104299;nm0795953;nm0614276
tt0104299;nm0319659;nm0614276
tt0104350;nm0000005;nm0000806
tt0104391;nm0796477;nm0796477
tt0104391;nm0002510;nm0796477
tt0104409;nm0040643;nm0382776
tt0104409;nm0709752;nm0382776
tt0104409;nm0000850;nm0382776
tt0104438;nm0000921;nm0000921
tt0104466;nm0000095;nm0000095
tt0104553;nm0155610;nm0170504
tt0104553;nm0156557;nm0170504
tt0104553;nm0159584;nm0170504
tt0104553;nm0463674;nm0170504
tt0104553;nm0497758;nm0170504
tt0104553;nm0541190;nm0170504
tt0104553;nm2260417;nm0170504
tt0104553;nm8832995;nm0170504
tt0104553;nm1091742;nm0170504
tt0104553;nm1851679;nm0170504
tt0104605;nm1104579;nm0122217
tt0104605;nm1104579;nm0122216
tt0104605;nm0451314;nm0122217
tt0104605;nm0451314;nm0122216
tt0104605;nm1031548;nm0122217
tt0104605;nm1031548;nm0122216
tt0104652;nm0594503;nm0594503
tt0104658;nm0018875;nm0851724
tt0104658;nm0851724;nm0851724
tt0104662;nm0070709;nm0836949
tt0104662;nm0312473;nm0836949
tt0104662;nm0320968;nm0836949
tt0104662;nm0836949;nm0836949
tt0104694;nm0933718;nm0001508
tt0104694;nm0133676;nm0001508
tt0104694;nm0304665;nm0001508
tt0104694;nm0541632;nm0001508
tt0104706;nm0001348;nm0001348
tt0104740;nm0001060;nm0403774
tt0104740;nm0001060;nm0368674
tt0104740;nm0653693;nm0403774
tt0104740;nm0653693;nm0368674
tt0104740;nm0320786;nm0403774
tt0104740;nm0320786;nm0368674
tt0104740;nm0297806;nm0403774
tt0104740;nm0297806;nm0368674
tt0104740;nm0565560;nm0403774
tt0104740;nm0565560;nm0368674
tt0104756;nm0004306;nm0004306
tt0104756;nm0258012;nm0004306
tt0104759;nm0236279;nm0003403
tt0104759;nm0456562;nm0003403
tt0104759;nm0869935;nm0003403
tt0104761;nm0511807;nm0354780
tt0104761;nm0354780;nm0354780
tt0104770;nm0939147;nm0939147
tt0104770;nm0149222;nm0939147
tt0104782;nm0491682;nm0491682
tt0104797;nm0355077;nm0000490
tt0104797;nm0944318;nm0000490
tt0104797;nm0674135;nm0000490
tt0104797;nm0000490;nm0000490
tt0104804;nm0247628;nm0706182
tt0104810;\N;nm0936092
tt0104810;\N;nm0009788
tt0104837;nm0517514;nm0517514
tt0104870;nm0322106;nm0227486
tt0104879;nm0082839;nm0811143
tt0104940;nm0002042;nm0005008
tt0104940;nm0432075;nm0005008
tt0104969;nm0254945;nm0557789
tt0104969;nm0557789;nm0557789
tt0105046;nm0825705;nm0000641
tt0105046;nm0285210;nm0000641
tt0105059;nm0723573;nm0858525
tt0105089;nm0440722;nm0872134
tt0105104;nm0706296;nm0393661
tt0105104;nm0330108;nm0393661
tt0105104;nm0521739;nm0393661
tt0105107;nm0000626;nm0000626
tt0105137;nm0059633;nm0059633
tt0105137;nm1379736;nm0059633
tt0105137;nm0880928;nm0059633
tt0105151;nm0866062;nm0000265
tt0105179;nm0064174;nm0097379
tt0105185;nm0664582;nm0664582
tt0105271;nm0711745;nm0711745
tt0105287;nm0496779;nm0538328
tt0105287;nm0157343;nm0538328
tt0105287;nm4026430;nm0538328
tt0105291;nm0205498;nm0533334
tt0105322;nm0625160;nm0240995
tt0105322;nm0723835;nm0240995
tt0105322;nm0696400;nm0240995
tt0105322;nm0540361;nm0240995
tt0105322;nm0000343;nm0240995
tt0105328;nm0226200;nm0226200
tt0105328;nm0510789;nm0226200
tt0105328;nm0617504;nm0226200
tt0105328;nm0297064;nm0226200
tt0105395;nm0528720;nm0015941
tt0105395;nm1187854;nm0015941
tt0105395;nm0788094;nm0015941
tt0105395;nm0320180;nm0015941
tt0105438;nm0258977;nm0258977
tt0105438;nm0529840;nm0258977
tt0105477;nm0811414;nm0006854
tt0105477;nm0651758;nm0006854
tt0105477;nm0204030;nm0006854
tt0105480;nm0301741;nm0004111
tt0105480;nm0533636;nm0004111
tt0105480;nm0004111;nm0004111
tt0105480;nm0721825;nm0004111
tt0105488;nm0525303;nm0525303
tt0105488;nm0100597;nm0525303
tt0105488;nm0668902;nm0525303
tt0105526;nm0002089;nm0002089
tt0105526;nm0622355;nm0002089
tt0105526;nm0298207;nm0002089
tt0105526;nm0121653;nm0002089
tt0105597;nm0383605;nm0383605
tt0105602;nm0548648;nm0548648
tt0105616;nm0548808;nm0738736
tt0105616;nm0360253;nm0738736
tt0105616;nm0053484;nm0738736
tt0105631;nm0682063;nm0938490
tt0105652;nm0000487;nm0000487
tt0105652;nm0770005;nm0000487
tt0105719;nm0420135;nm0906901
tt0105750;nm0613860;nm0442454
tt0105750;nm0442454;nm0442454
tt0105764;nm0565342;nm0565342
tt0105764;nm0565342;nm0760523
tt0105764;nm0565342;nm0322083
tt0105792;nm0382776;nm0382776
tt0105807;nm0410045;nm0410045
tt0105807;nm0943633;nm0410045
tt0105811;nm0189610;nm0189610
tt0105871;nm0001279;nm0946811
tt0105888;nm0452102;nm0452102
tt0106185;nm0568605;nm0772259
tt0106257;nm0490417;nm0104096
tt0106257;nm1255730;nm0104096
tt0106257;nm0117139;nm0104096
